volume_name,t1_filename,t2_filename,flair_filename,t1_file_path,t2_file_path,flair_file_path,seg_filename,seg_file_path,slice_number,train_val_test
Brats18_2013_10_1,0085_Brats18_2013_10_1_195_36_fake_B.npy,0085_Brats18_2013_10_1_195_36_real_A.npy,0085_Brats18_2013_10_1_195_36_fake_B.npy,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_T1,Brats18_2013_10_1_seg.nii.gz,D:/Geoff_Klein/BRATS18/MICCAI_BraTS_2018_Data_Training/HGG/Brats18_2013_10_1,36,train
Brats18_2013_10_1,0086_Brats18_2013_10_1_195_37_fake_B.npy,0086_Brats18_2013_10_1_195_37_real_A.npy,0086_Brats18_2013_10_1_195_37_fake_B.npy,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_T1,Brats18_2013_10_1_seg.nii.gz,D:/Geoff_Klein/BRATS18/MICCAI_BraTS_2018_Data_Training/HGG/Brats18_2013_10_1,37,train
Brats18_2013_10_1,0087_Brats18_2013_10_1_195_38_fake_B.npy,0087_Brats18_2013_10_1_195_38_real_A.npy,0087_Brats18_2013_10_1_195_38_fake_B.npy,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_T1,Brats18_2013_10_1_seg.nii.gz,D:/Geoff_Klein/BRATS18/MICCAI_BraTS_2018_Data_Training/HGG/Brats18_2013_10_1,38,train
Brats18_2013_10_1,0088_Brats18_2013_10_1_195_39_fake_B.npy,0088_Brats18_2013_10_1_195_39_real_A.npy,0088_Brats18_2013_10_1_195_39_fake_B.npy,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_T1,Brats18_2013_10_1_seg.nii.gz,D:/Geoff_Klein/BRATS18/MICCAI_BraTS_2018_Data_Training/HGG/Brats18_2013_10_1,39,train
Brats18_2013_10_1,0090_Brats18_2013_10_1_195_40_fake_B.npy,0090_Brats18_2013_10_1_195_40_real_A.npy,0090_Brats18_2013_10_1_195_40_fake_B.npy,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_T1,Brats18_2013_10_1_seg.nii.gz,D:/Geoff_Klein/BRATS18/MICCAI_BraTS_2018_Data_Training/HGG/Brats18_2013_10_1,40,train
Brats18_2013_10_1,0091_Brats18_2013_10_1_195_41_fake_B.npy,0091_Brats18_2013_10_1_195_41_real_A.npy,0091_Brats18_2013_10_1_195_41_fake_B.npy,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_T1,Brats18_2013_10_1_seg.nii.gz,D:/Geoff_Klein/BRATS18/MICCAI_BraTS_2018_Data_Training/HGG/Brats18_2013_10_1,41,train
Brats18_2013_10_1,0092_Brats18_2013_10_1_195_42_fake_B.npy,0092_Brats18_2013_10_1_195_42_real_A.npy,0092_Brats18_2013_10_1_195_42_fake_B.npy,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_T1,Brats18_2013_10_1_seg.nii.gz,D:/Geoff_Klein/BRATS18/MICCAI_BraTS_2018_Data_Training/HGG/Brats18_2013_10_1,42,train
Brats18_2013_10_1,0093_Brats18_2013_10_1_195_43_fake_B.npy,0093_Brats18_2013_10_1_195_43_real_A.npy,0093_Brats18_2013_10_1_195_43_fake_B.npy,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_T1,Brats18_2013_10_1_seg.nii.gz,D:/Geoff_Klein/BRATS18/MICCAI_BraTS_2018_Data_Training/HGG/Brats18_2013_10_1,43,train
Brats18_2013_10_1,0094_Brats18_2013_10_1_195_44_fake_B.npy,0094_Brats18_2013_10_1_195_44_real_A.npy,0094_Brats18_2013_10_1_195_44_fake_B.npy,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_T1,Brats18_2013_10_1_seg.nii.gz,D:/Geoff_Klein/BRATS18/MICCAI_BraTS_2018_Data_Training/HGG/Brats18_2013_10_1,44,train
Brats18_2013_10_1,0095_Brats18_2013_10_1_195_45_fake_B.npy,0095_Brats18_2013_10_1_195_45_real_A.npy,0095_Brats18_2013_10_1_195_45_fake_B.npy,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_T1,Brats18_2013_10_1_seg.nii.gz,D:/Geoff_Klein/BRATS18/MICCAI_BraTS_2018_Data_Training/HGG/Brats18_2013_10_1,45,train
Brats18_2013_11_1,0095_Brats18_2013_11_1_175_45_fake_B.npy,0095_Brats18_2013_11_1_175_45_real_A.npy,0095_Brats18_2013_11_1_175_45_fake_B.npy,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_T1,Brats18_2013_11_1_seg.nii.gz,D:/Geoff_Klein/BRATS18/MICCAI_BraTS_2018_Data_Training/HGG/Brats18_2013_11_1,45,val
Brats18_2013_10_1,0096_Brats18_2013_10_1_195_46_fake_B.npy,0096_Brats18_2013_10_1_195_46_real_A.npy,0096_Brats18_2013_10_1_195_46_fake_B.npy,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_T1,Brats18_2013_10_1_seg.nii.gz,D:/Geoff_Klein/BRATS18/MICCAI_BraTS_2018_Data_Training/HGG/Brats18_2013_10_1,46,train
Brats18_2013_11_1,0096_Brats18_2013_11_1_175_46_fake_B.npy,0096_Brats18_2013_11_1_175_46_real_A.npy,0096_Brats18_2013_11_1_175_46_fake_B.npy,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_T1,Brats18_2013_11_1_seg.nii.gz,D:/Geoff_Klein/BRATS18/MICCAI_BraTS_2018_Data_Training/HGG/Brats18_2013_11_1,46,val
Brats18_2013_10_1,0097_Brats18_2013_10_1_195_47_fake_B.npy,0097_Brats18_2013_10_1_195_47_real_A.npy,0097_Brats18_2013_10_1_195_47_fake_B.npy,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_T1,Brats18_2013_10_1_seg.nii.gz,D:/Geoff_Klein/BRATS18/MICCAI_BraTS_2018_Data_Training/HGG/Brats18_2013_10_1,47,train
Brats18_2013_11_1,0097_Brats18_2013_11_1_175_47_fake_B.npy,0097_Brats18_2013_11_1_175_47_real_A.npy,0097_Brats18_2013_11_1_175_47_fake_B.npy,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_T1,Brats18_2013_11_1_seg.nii.gz,D:/Geoff_Klein/BRATS18/MICCAI_BraTS_2018_Data_Training/HGG/Brats18_2013_11_1,47,val
Brats18_2013_10_1,0098_Brats18_2013_10_1_195_48_fake_B.npy,0098_Brats18_2013_10_1_195_48_real_A.npy,0098_Brats18_2013_10_1_195_48_fake_B.npy,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_T1,Brats18_2013_10_1_seg.nii.gz,D:/Geoff_Klein/BRATS18/MICCAI_BraTS_2018_Data_Training/HGG/Brats18_2013_10_1,48,train
Brats18_2013_11_1,0098_Brats18_2013_11_1_175_48_fake_B.npy,0098_Brats18_2013_11_1_175_48_real_A.npy,0098_Brats18_2013_11_1_175_48_fake_B.npy,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_T1,Brats18_2013_11_1_seg.nii.gz,D:/Geoff_Klein/BRATS18/MICCAI_BraTS_2018_Data_Training/HGG/Brats18_2013_11_1,48,val
Brats18_2013_10_1,0099_Brats18_2013_10_1_195_49_fake_B.npy,0099_Brats18_2013_10_1_195_49_real_A.npy,0099_Brats18_2013_10_1_195_49_fake_B.npy,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_T1,Brats18_2013_10_1_seg.nii.gz,D:/Geoff_Klein/BRATS18/MICCAI_BraTS_2018_Data_Training/HGG/Brats18_2013_10_1,49,train
Brats18_2013_11_1,0099_Brats18_2013_11_1_175_49_fake_B.npy,0099_Brats18_2013_11_1_175_49_real_A.npy,0099_Brats18_2013_11_1_175_49_fake_B.npy,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_T1,Brats18_2013_11_1_seg.nii.gz,D:/Geoff_Klein/BRATS18/MICCAI_BraTS_2018_Data_Training/HGG/Brats18_2013_11_1,49,val
Brats18_2013_10_1,0101_Brats18_2013_10_1_195_50_fake_B.npy,0101_Brats18_2013_10_1_195_50_real_A.npy,0101_Brats18_2013_10_1_195_50_fake_B.npy,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_T1,Brats18_2013_10_1_seg.nii.gz,D:/Geoff_Klein/BRATS18/MICCAI_BraTS_2018_Data_Training/HGG/Brats18_2013_10_1,50,train
Brats18_2013_11_1,0101_Brats18_2013_11_1_175_50_fake_B.npy,0101_Brats18_2013_11_1_175_50_real_A.npy,0101_Brats18_2013_11_1_175_50_fake_B.npy,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_T1,Brats18_2013_11_1_seg.nii.gz,D:/Geoff_Klein/BRATS18/MICCAI_BraTS_2018_Data_Training/HGG/Brats18_2013_11_1,50,val
Brats18_2013_10_1,0102_Brats18_2013_10_1_195_51_fake_B.npy,0102_Brats18_2013_10_1_195_51_real_A.npy,0102_Brats18_2013_10_1_195_51_fake_B.npy,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_T1,Brats18_2013_10_1_seg.nii.gz,D:/Geoff_Klein/BRATS18/MICCAI_BraTS_2018_Data_Training/HGG/Brats18_2013_10_1,51,train
Brats18_2013_11_1,0102_Brats18_2013_11_1_175_51_fake_B.npy,0102_Brats18_2013_11_1_175_51_real_A.npy,0102_Brats18_2013_11_1_175_51_fake_B.npy,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_T1,Brats18_2013_11_1_seg.nii.gz,D:/Geoff_Klein/BRATS18/MICCAI_BraTS_2018_Data_Training/HGG/Brats18_2013_11_1,51,val
Brats18_2013_10_1,0103_Brats18_2013_10_1_195_52_fake_B.npy,0103_Brats18_2013_10_1_195_52_real_A.npy,0103_Brats18_2013_10_1_195_52_fake_B.npy,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_T1,Brats18_2013_10_1_seg.nii.gz,D:/Geoff_Klein/BRATS18/MICCAI_BraTS_2018_Data_Training/HGG/Brats18_2013_10_1,52,train
Brats18_2013_11_1,0103_Brats18_2013_11_1_175_52_fake_B.npy,0103_Brats18_2013_11_1_175_52_real_A.npy,0103_Brats18_2013_11_1_175_52_fake_B.npy,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_T1,Brats18_2013_11_1_seg.nii.gz,D:/Geoff_Klein/BRATS18/MICCAI_BraTS_2018_Data_Training/HGG/Brats18_2013_11_1,52,val
Brats18_2013_10_1,0104_Brats18_2013_10_1_195_53_fake_B.npy,0104_Brats18_2013_10_1_195_53_real_A.npy,0104_Brats18_2013_10_1_195_53_fake_B.npy,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_T1,Brats18_2013_10_1_seg.nii.gz,D:/Geoff_Klein/BRATS18/MICCAI_BraTS_2018_Data_Training/HGG/Brats18_2013_10_1,53,train
Brats18_2013_11_1,0104_Brats18_2013_11_1_175_53_fake_B.npy,0104_Brats18_2013_11_1_175_53_real_A.npy,0104_Brats18_2013_11_1_175_53_fake_B.npy,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_T1,Brats18_2013_11_1_seg.nii.gz,D:/Geoff_Klein/BRATS18/MICCAI_BraTS_2018_Data_Training/HGG/Brats18_2013_11_1,53,val
Brats18_2013_10_1,0105_Brats18_2013_10_1_195_54_fake_B.npy,0105_Brats18_2013_10_1_195_54_real_A.npy,0105_Brats18_2013_10_1_195_54_fake_B.npy,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_T1,Brats18_2013_10_1_seg.nii.gz,D:/Geoff_Klein/BRATS18/MICCAI_BraTS_2018_Data_Training/HGG/Brats18_2013_10_1,54,train
Brats18_2013_11_1,0105_Brats18_2013_11_1_175_54_fake_B.npy,0105_Brats18_2013_11_1_175_54_real_A.npy,0105_Brats18_2013_11_1_175_54_fake_B.npy,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_T1,Brats18_2013_11_1_seg.nii.gz,D:/Geoff_Klein/BRATS18/MICCAI_BraTS_2018_Data_Training/HGG/Brats18_2013_11_1,54,val
Brats18_2013_10_1,0106_Brats18_2013_10_1_195_55_fake_B.npy,0106_Brats18_2013_10_1_195_55_real_A.npy,0106_Brats18_2013_10_1_195_55_fake_B.npy,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_T1,Brats18_2013_10_1_seg.nii.gz,D:/Geoff_Klein/BRATS18/MICCAI_BraTS_2018_Data_Training/HGG/Brats18_2013_10_1,55,train
Brats18_2013_11_1,0106_Brats18_2013_11_1_175_55_fake_B.npy,0106_Brats18_2013_11_1_175_55_real_A.npy,0106_Brats18_2013_11_1_175_55_fake_B.npy,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_T1,Brats18_2013_11_1_seg.nii.gz,D:/Geoff_Klein/BRATS18/MICCAI_BraTS_2018_Data_Training/HGG/Brats18_2013_11_1,55,val
Brats18_2013_10_1,0107_Brats18_2013_10_1_195_56_fake_B.npy,0107_Brats18_2013_10_1_195_56_real_A.npy,0107_Brats18_2013_10_1_195_56_fake_B.npy,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_T1,Brats18_2013_10_1_seg.nii.gz,D:/Geoff_Klein/BRATS18/MICCAI_BraTS_2018_Data_Training/HGG/Brats18_2013_10_1,56,train
Brats18_2013_11_1,0107_Brats18_2013_11_1_175_56_fake_B.npy,0107_Brats18_2013_11_1_175_56_real_A.npy,0107_Brats18_2013_11_1_175_56_fake_B.npy,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_T1,Brats18_2013_11_1_seg.nii.gz,D:/Geoff_Klein/BRATS18/MICCAI_BraTS_2018_Data_Training/HGG/Brats18_2013_11_1,56,val
Brats18_2013_10_1,0108_Brats18_2013_10_1_195_57_fake_B.npy,0108_Brats18_2013_10_1_195_57_real_A.npy,0108_Brats18_2013_10_1_195_57_fake_B.npy,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_T1,Brats18_2013_10_1_seg.nii.gz,D:/Geoff_Klein/BRATS18/MICCAI_BraTS_2018_Data_Training/HGG/Brats18_2013_10_1,57,train
Brats18_2013_11_1,0108_Brats18_2013_11_1_175_57_fake_B.npy,0108_Brats18_2013_11_1_175_57_real_A.npy,0108_Brats18_2013_11_1_175_57_fake_B.npy,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_T1,Brats18_2013_11_1_seg.nii.gz,D:/Geoff_Klein/BRATS18/MICCAI_BraTS_2018_Data_Training/HGG/Brats18_2013_11_1,57,val
Brats18_2013_10_1,0109_Brats18_2013_10_1_195_58_fake_B.npy,0109_Brats18_2013_10_1_195_58_real_A.npy,0109_Brats18_2013_10_1_195_58_fake_B.npy,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_T1,Brats18_2013_10_1_seg.nii.gz,D:/Geoff_Klein/BRATS18/MICCAI_BraTS_2018_Data_Training/HGG/Brats18_2013_10_1,58,train
Brats18_2013_11_1,0109_Brats18_2013_11_1_175_58_fake_B.npy,0109_Brats18_2013_11_1_175_58_real_A.npy,0109_Brats18_2013_11_1_175_58_fake_B.npy,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_T1,Brats18_2013_11_1_seg.nii.gz,D:/Geoff_Klein/BRATS18/MICCAI_BraTS_2018_Data_Training/HGG/Brats18_2013_11_1,58,val
Brats18_2013_10_1,0110_Brats18_2013_10_1_195_59_fake_B.npy,0110_Brats18_2013_10_1_195_59_real_A.npy,0110_Brats18_2013_10_1_195_59_fake_B.npy,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_T1,Brats18_2013_10_1_seg.nii.gz,D:/Geoff_Klein/BRATS18/MICCAI_BraTS_2018_Data_Training/HGG/Brats18_2013_10_1,59,train
Brats18_2013_11_1,0110_Brats18_2013_11_1_175_59_fake_B.npy,0110_Brats18_2013_11_1_175_59_real_A.npy,0110_Brats18_2013_11_1_175_59_fake_B.npy,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_T1,Brats18_2013_11_1_seg.nii.gz,D:/Geoff_Klein/BRATS18/MICCAI_BraTS_2018_Data_Training/HGG/Brats18_2013_11_1,59,val
Brats18_2013_10_1,0112_Brats18_2013_10_1_195_60_fake_B.npy,0112_Brats18_2013_10_1_195_60_real_A.npy,0112_Brats18_2013_10_1_195_60_fake_B.npy,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_T1,Brats18_2013_10_1_seg.nii.gz,D:/Geoff_Klein/BRATS18/MICCAI_BraTS_2018_Data_Training/HGG/Brats18_2013_10_1,60,train
Brats18_2013_11_1,0112_Brats18_2013_11_1_175_60_fake_B.npy,0112_Brats18_2013_11_1_175_60_real_A.npy,0112_Brats18_2013_11_1_175_60_fake_B.npy,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_T1,Brats18_2013_11_1_seg.nii.gz,D:/Geoff_Klein/BRATS18/MICCAI_BraTS_2018_Data_Training/HGG/Brats18_2013_11_1,60,val
Brats18_2013_10_1,0113_Brats18_2013_10_1_195_61_fake_B.npy,0113_Brats18_2013_10_1_195_61_real_A.npy,0113_Brats18_2013_10_1_195_61_fake_B.npy,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_T1,Brats18_2013_10_1_seg.nii.gz,D:/Geoff_Klein/BRATS18/MICCAI_BraTS_2018_Data_Training/HGG/Brats18_2013_10_1,61,train
Brats18_2013_11_1,0113_Brats18_2013_11_1_175_61_fake_B.npy,0113_Brats18_2013_11_1_175_61_real_A.npy,0113_Brats18_2013_11_1_175_61_fake_B.npy,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_T1,Brats18_2013_11_1_seg.nii.gz,D:/Geoff_Klein/BRATS18/MICCAI_BraTS_2018_Data_Training/HGG/Brats18_2013_11_1,61,val
Brats18_2013_10_1,0114_Brats18_2013_10_1_195_62_fake_B.npy,0114_Brats18_2013_10_1_195_62_real_A.npy,0114_Brats18_2013_10_1_195_62_fake_B.npy,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_T1,Brats18_2013_10_1_seg.nii.gz,D:/Geoff_Klein/BRATS18/MICCAI_BraTS_2018_Data_Training/HGG/Brats18_2013_10_1,62,train
Brats18_2013_11_1,0114_Brats18_2013_11_1_175_62_fake_B.npy,0114_Brats18_2013_11_1_175_62_real_A.npy,0114_Brats18_2013_11_1_175_62_fake_B.npy,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_T1,Brats18_2013_11_1_seg.nii.gz,D:/Geoff_Klein/BRATS18/MICCAI_BraTS_2018_Data_Training/HGG/Brats18_2013_11_1,62,val
Brats18_2013_10_1,0115_Brats18_2013_10_1_195_63_fake_B.npy,0115_Brats18_2013_10_1_195_63_real_A.npy,0115_Brats18_2013_10_1_195_63_fake_B.npy,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_Flair,D:/Geoff_Klein/BRATS18/T2_T1,Brats18_2013_10_1_seg.nii.gz,D:/Geoff_Klein/BRATS18/MICCAI_BraTS_2018_Data_Training/HGG/Brats18_2013_10_1,63,train
